seed,observer,phase,accuracy,balanced_accuracy,macro_f1,reward,tp,tn,fp,fn,active_hidden_units,active_embedding_units,retrieval_label_precision,combo00_accuracy,combo01_accuracy,combo10_accuracy,combo11_accuracy,retrieved_nodes,retrieved_edges,path_style_diversity,path_phase_diversity,retrieved_dream_fraction,mean_similarity,memory_p1,pathway_reuse_jaccard,pathway_union_active_units,I_param,I_external_memory,I_short_term,durable_no_short_accuracy,stripped_no_durable_accuracy,I_durable_joint,C_att,D_cue,N_sup,A_util,T_gain,I_ret_legacy,R_ret_legacy,U_adapt,Q_proc_legacy,P_chain_legacy,OWGE_legacy,memory_records,memory_edges_directed,memory_dream_records,memory_dream_fraction,resource_cost,base_zero_lora_accuracy,dream_candidates,dream_valid,dream_00,dream_01,dream_10,dream_11,dream_validation_rate
12531,O3,C,0.7275,0.7347931873479319,0.7100986728370435,0.455,193,389,0,218,32.0,8.13,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5867852357168961,0.0,0.46958637469586373,0.5,0.48672120791348455,0.025870525514089908,0.5562344026012407,0.3333333333333333,0.95,0.3316151202749141,0.5733855185909982,0.0,0.74125,0.7275,0.3702245632616315,0.0081395356370264,0.0030134560263705844,0.0,0.0,0.0,0.0,0.29700000000000004,0.36125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O3,C_style_shift,0.6325,0.6483253588516746,0.5898408889570937,0.265,124,382,0,294,32.0,7.6075,0.0,0.0,1.0,1.0,0.5462555066079295,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O3,A_after_C,0.6525,0.655940594059406,0.607829307000529,0.305,63,198,0,139,32.0,7.4075,0.0,1.0,1.0,0.0,0.6116504854368932,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O3,B_after_C,0.626,0.6323729491796719,0.5873622518105308,0.252,80,233,12,175,32.0,8.128,0.0,0.9473684210526315,0.21,0.8191489361702128,0.5144508670520231,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4R,A,1.0,1.0,1.0,1.0,202,198,0,0,32.0,7.3975,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955560363,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.4345968177512241,0.007937013196843614,0.0034494006777977047,0.0,0.0,0.0,0.0,0.29700000000000004,0.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4R,B,0.626,0.6323729491796719,0.5873622518105308,0.252,80,233,12,175,30.896,6.906,0.0,0.9473684210526315,0.21,0.8191489361702128,0.5144508670520231,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.002713851498046189,0.6313725490196078,0.6313725490196078,0.0,0.6902196706459671,0.3333333333333333,0.95,0.0,0.0,0.0,0.494,0.626,0.254168090973711,0.006762401490298789,0.0017187866771870214,0.0,0.0,0.0,0.0,0.29700000000000004,0.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4R,C,0.7275,0.7347931873479319,0.7100986728370435,0.455,193,389,0,218,32.0,9.05375,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5867852357168961,0.0,0.4860484848484848,0.4839847634773798,0.48672120791348455,0.0,0.5562344026012407,0.3333333333333333,0.95,0.34364261168384885,0.5733855185909982,0.0,0.75,0.7275,0.3720349917903229,0.00817143779562698,0.0030400607932112174,0.0,0.0,0.0,0.0,0.29700000000000004,0.36125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4R,C_style_shift,0.6325,0.6483253588516746,0.5898408889570937,0.265,124,382,0,294,31.9625,8.86875,0.0,0.0,1.0,1.0,0.5462555066079295,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4R,A_after_C,0.6525,0.655940594059406,0.607829307000529,0.305,63,198,0,139,31.97,8.6175,0.0,1.0,1.0,0.0,0.6116504854368932,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4R,B_after_C,0.626,0.6323729491796719,0.5873622518105308,0.252,80,233,12,175,31.982,9.358,0.0,0.9473684210526315,0.21,0.8191489361702128,0.5144508670520231,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4M,A,1.0,1.0,1.0,1.0,202,198,0,0,32.0,7.6925,1.0,1.0,1.0,1.0,1.0,6.0625,6.0,1.0,1.0,0.0,0.9611479072272777,0.5047999999999999,0.47629618226600984,14.86,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955560363,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.3528123504010374,0.007937013196843614,0.0028002762811424474,256.0,2048.0,0.0,0.0,0.6970000000000001,0.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4M,B,0.748,0.7434173669467787,0.7320471596998928,0.496,248,126,119,7,30.758,13.832,0.6438412698412699,0.9473684210526315,0.79,0.18085106382978725,0.8786127167630058,6.488,6.0,1.0,1.758,0.0,0.9610180350542068,0.47009234290271357,0.5529655172413793,15.764,0.0,0.0,0.0,0.7434173669467787,0.6313725490196078,0.3039513677811551,0.6902196706459671,0.3333333333333333,0.95,0.0,0.0,0.3152173913043478,0.5,0.748,0.20633754760880807,0.49033722689301235,0.10117498089840786,256.0,2048.0,0.0,0.0,0.6970000000000001,0.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4M,C,0.71625,0.7232250639546156,0.6998500903259502,0.4325,193,380,9,218,19.455,23.7475,0.7144440386002887,0.0,1.0,0.9533678756476683,1.0,6.755,6.0,1.28375,1.15875,0.0,0.9999834384769202,0.2631867445031467,0.7547861169162893,14.43585101010101,0.5687611158484589,0.4607707539984767,0.0,0.7232250639546156,0.48672120791348455,0.4607707539984767,0.5562344026012407,0.3333333333333333,0.95,0.0,0.5557729941291586,0.44768856447688576,0.5,0.71625,0.2578791011203994,0.5432557876329202,0.14009431419323204,256.0,2048.0,0.0,0.0,0.6970000000000001,0.36125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4M,C_style_shift,0.62875,0.644398657280994,0.586764641940954,0.2575,124,379,3,294,22.835,22.655,0.6325,0.0,1.0,0.9832402234636871,0.5462555066079295,6.265,6.0,1.23875,1.0,0.0,0.9592219718545675,0.16879999999999998,0.4870905172413793,14.97125,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4M,A_after_C,0.655,0.6584158415841584,0.6113880206133311,0.31,64,198,0,138,22.62,22.1375,0.6525,1.0,1.0,0.010101010101010102,0.6116504854368932,6.24,6.0,1.2175,1.0,0.0,0.960982500910759,0.17119999999999996,0.47629618226600984,14.86,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4M,B_after_C,0.624,0.6303321328531413,0.5857132783301601,0.248,80,232,13,175,22.416,24.166,0.626,0.9473684210526315,0.21,0.8085106382978723,0.5144508670520231,6.288,6.0,1.266,1.0,0.0,0.9609327216148377,0.19663999999999998,0.5529655172413793,15.764,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4D,A,1.0,1.0,1.0,1.0,202,198,0,0,32.0,7.6925,1.0,1.0,1.0,1.0,1.0,6.0625,6.0,1.0,1.0,0.0,0.9611479072272777,0.5047999999999999,0.47629618226600984,14.86,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955560363,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.3528123504010374,0.007937013196843614,0.0028002762811424474,256.0,2048.0,0.0,0.0,0.6970000000000001,0.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4D,B,0.748,0.7434173669467787,0.7320471596998928,0.496,248,126,119,7,30.758,13.832,0.6438412698412699,0.9473684210526315,0.79,0.18085106382978725,0.8786127167630058,6.488,6.0,1.0,1.758,0.0,0.9610180350542068,0.47009234290271357,0.5529655172413793,15.764,0.0,0.0,0.0,0.7434173669467787,0.6313725490196078,0.3039513677811551,0.6902196706459671,0.3333333333333333,0.95,0.0,0.0,0.3152173913043478,0.5,0.748,0.20633754760880807,0.49033722689301235,0.10117498089840786,256.0,2048.0,0.0,0.0,0.6970000000000001,0.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12531,O4D,C,0.71625,0.7232250639546156,0.6998500903259502,0.4325,193,380,9,218,19.455,23.795,0.7144440386002887,0.0,1.0,0.9533678756476683,1.0,6.755,6.0,1.28375,1.15875,0.0,0.9999834384769202,0.2631867445031467,0.7547861169162893,14.43585101010101,0.5687611158484589,0.4607707539984767,0.0,0.7232250639546156,0.48672120791348455,0.4607707539984767,0.5562344026012407,0.3333333333333333,0.95,0.0,0.5557729941291586,0.44768856447688576,0.5,0.71625,0.24163884032813296,0.5432557876329202,0.1312716985251653,256.0,2048.0,0.0,0.0,0.8398571428571429,0.36125,640.0,640.0,107.0,105.0,212.0,216.0,1.0
12531,O4D,C_style_shift,0.6325,0.6483253588516746,0.5898408889570937,0.265,124,382,0,294,23.53625,22.33625,0.6325,0.0,1.0,1.0,0.5462555066079295,6.265,6.0,1.23875,1.0,0.0,0.9592219718545675,0.16879999999999998,0.4870905172413793,14.97125,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,107.0,105.0,212.0,216.0,1.0
12531,O4D,A_after_C,0.6525,0.655940594059406,0.607829307000529,0.305,63,198,0,139,23.25,21.8175,0.6525,1.0,1.0,0.0,0.6116504854368932,6.24,6.0,1.2175,1.0,0.0,0.960982500910759,0.17119999999999996,0.47629618226600984,14.86,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,107.0,105.0,212.0,216.0,1.0
12531,O4D,B_after_C,0.626,0.6323729491796719,0.5873622518105308,0.252,80,233,12,175,23.178,23.842,0.626,0.9473684210526315,0.21,0.8191489361702128,0.5144508670520231,6.288,6.0,1.266,1.0,0.0,0.9609327216148377,0.19663999999999998,0.5529655172413793,15.764,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,107.0,105.0,212.0,216.0,1.0
12584,O1,A,1.0,1.0,1.0,1.0,217,183,0,0,32.0,23.5275,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.0,0.97,0.0,0.0,0.0,0.5,1.0,0.2633046061055618,0.007937013196843614,0.0020898521334495536,0.0,0.0,0.0,0.0,0.2277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O1,B,0.368,0.3692428541656647,0.3679089788929606,-0.264,89,95,144,172,21.412,22.156,0.0,0.09701492537313433,0.7676767676767676,0.803921568627451,0.07878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3692428541656647,0.6307571458343353,0.0,0.2127259174966064,0.0,0.97,0.0,0.0,0.0,0.5,0.368,0.13984249044703076,0.005687742903454947,0.0007953881326415654,0.0,0.0,0.0,0.0,0.2277,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O1,C,0.50625,0.5050790350459681,0.505073776897909,0.0125,183,222,196,199,22.99875,27.0775,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5050790350459681,0.5050790350459681,0.0,0.0001491859198445855,0.0,0.97,0.0,0.0,0.0,0.5,0.50625,0.10650572298126124,0.006325753372023252,0.0006737289362884877,0.0,0.0,0.0,0.0,0.2277,0.50625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O1,C_style_shift,0.49,0.4890771455942296,0.4890771455942296,-0.02,213,179,204,204,25.31125,24.52625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O1,A_after_C,1.0,1.0,1.0,1.0,217,183,0,0,25.1675,24.5575,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O1,B_after_C,0.632,0.6307571458343353,0.6308423215202876,0.264,172,144,95,89,25.064,24.648,0.0,0.9029850746268657,0.23232323232323232,0.19607843137254902,0.9212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O3,A,1.0,1.0,1.0,1.0,217,183,0,0,32.0,8.2075,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955905248,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.4345968177564154,0.007937013196843614,0.0034494006778389083,0.0,0.0,0.0,0.0,0.29700000000000004,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O3,B,0.738,0.7282338607544205,0.7199310731129553,0.476,248,121,118,13,30.822,10.902,0.0,0.9029850746268657,0.7676767676767676,0.19607843137254902,0.9212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4564677215088411,0.5,0.6307571458343353,0.0,0.6931379185491119,0.3333333333333333,0.95,0.2926829268292683,0.0,0.0,0.716,0.738,0.2986632214755456,0.008084568771483816,0.0024145633535319505,0.0,0.0,0.0,0.0,0.29700000000000004,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O3,C,0.5225,0.5,0.34318555008210183,0.045,0,418,0,382,32.0,11.3175,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1926666734080958,0.0,0.0,0.5050790350459681,0.5050790350459681,0.0,0.5556550109806104,0.3333333333333333,0.95,0.031100478468899496,0.2344689378757515,0.0,0.51625,0.5225,0.27388747723827145,0.006461242047208999,0.001769653284135917,0.0,0.0,0.0,0.0,0.29700000000000004,0.37625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O3,C_style_shift,0.47875,0.5,0.3237531699070161,-0.0425,0,383,0,417,32.0,11.125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O3,A_after_C,0.4575,0.5,0.313893653516295,-0.085,0,183,0,217,32.0,11.3125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O3,B_after_C,0.478,0.5,0.3234100135317997,-0.044,0,239,0,261,32.0,11.33,0.0,0.9029850746268657,0.23232323232323232,0.803921568627451,0.07878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4R,A,1.0,1.0,1.0,1.0,217,183,0,0,32.0,8.7425,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955905248,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.4345968177564154,0.007937013196843614,0.0034494006778389083,0.0,0.0,0.0,0.0,0.29700000000000004,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4R,B,0.738,0.7282338607544205,0.7199310731129553,0.476,248,121,118,13,31.26,12.178,0.0,0.9029850746268657,0.7676767676767676,0.19607843137254902,0.9212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5691429878513699,0.3692428541656647,0.6307571458343353,0.0,0.6931379185491119,0.3333333333333333,0.95,0.5013550135501355,0.0,0.0,0.87,0.738,0.33007342050178456,0.008626982174971114,0.0028475375151006403,0.0,0.0,0.0,0.0,0.29700000000000004,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4R,C,0.75125,0.7395287958115183,0.7277585396092514,0.5025,183,418,0,199,31.77125,12.4175,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5794258324822279,0.0,0.48037231384307855,0.49873493824995613,0.5050790350459681,0.0,0.5556550109806104,0.3333333333333333,0.95,0.3078202995008319,0.6012024048096192,0.027848101265822864,0.73125,0.75125,0.3707427689866552,0.24824903758457537,0.0920365355923777,0.0,0.0,0.0,0.0,0.29700000000000004,0.37625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4R,C_style_shift,0.60125,0.617505995203837,0.5432866538409914,0.2025,98,383,0,319,31.755,11.85,0.0,0.0,1.0,1.0,0.460093896713615,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4R,A_after_C,0.5475,0.5829493087557603,0.47684459249517674,0.095,36,183,0,181,31.82,12.055,0.0,1.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4R,B_after_C,0.624,0.6391413777072412,0.5822890559732665,0.248,77,235,4,184,31.676,11.746,0.0,0.9029850746268657,0.23232323232323232,0.803921568627451,0.5212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4M,A,1.0,1.0,1.0,1.0,217,183,0,0,32.0,7.2675,1.0,1.0,1.0,1.0,1.0,6.59,6.0,1.0,1.0,0.0,0.9490552672743797,0.5408,0.4881896551724138,15.845,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955905248,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.3528123504052518,0.007937013196843614,0.0028002762811758968,256.0,2048.0,0.0,0.0,0.6970000000000001,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4M,B,0.738,0.7282338607544205,0.7199310731129553,0.476,248,121,118,13,30.502,14.818,0.664138888888889,0.9029850746268657,0.7676767676767676,0.19607843137254902,0.9212121212121213,8.032,6.0,1.0,1.946,0.0,0.9590285185575486,0.4161407741628036,0.5355985221674878,15.76,0.0,0.0,0.0,0.7383815065967714,0.6307571458343353,0.29147310380758046,0.6931379185491119,0.3333333333333333,0.95,0.010840108401084021,0.0,0.2663043478260869,0.508,0.738,0.20801878917614566,0.4639100721513935,0.09650201149555125,256.0,2048.0,0.0,0.0,0.6970000000000001,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4M,C,0.8975,0.8926701570680629,0.8952203885790224,0.795,300,418,0,82,31.15875,23.33375,0.7794660443722944,0.5879396984924623,1.0,1.0,1.0,7.0275,6.0,1.29125,1.5275,0.0,0.9928074270486832,0.2978025322934092,0.5730140688494137,14.107253156565656,0.8266980817263452,0.551912568306011,0.59,0.7382198952879582,0.5050790350459681,0.4710668505700585,0.5556550109806104,0.3333333333333333,0.95,0.1643454038997214,0.8356713426853707,0.4936708860759494,0.6475,0.8975,0.3120939323755917,0.6595351202671638,0.20583690922398795,256.0,2048.0,0.0,0.0,0.6970000000000001,0.37625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4M,C_style_shift,0.85625,0.8621103117505995,0.8547610740734309,0.7125,302,383,0,115,31.675,21.92375,0.6522500000000001,1.0,1.0,1.0,0.460093896713615,6.93125,6.0,1.255,1.60125,0.0,0.9484300227463245,0.1794030803567123,0.42072937192118226,15.195500000000003,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4M,A_after_C,0.3275,0.34251215028581505,0.31254352506724425,-0.345,36,95,88,181,31.65,21.695,0.5035,0.0,1.0,0.0,0.375,7.0575,6.0,1.22,1.5825,0.0,0.9442596817016602,0.1424331203412765,0.42068965517241375,15.716,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4M,B_after_C,0.408,0.4109075169528207,0.40663288216049776,-0.184,90,114,125,171,31.714,22.744,0.5808,0.09701492537313433,0.23232323232323232,0.803921568627451,0.5212121212121212,6.88,6.0,1.268,1.576,0.0,0.9532126431465149,0.21937892478248905,0.45039852216748766,15.6088,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4D,A,1.0,1.0,1.0,1.0,217,183,0,0,32.0,7.2675,1.0,1.0,1.0,1.0,1.0,6.59,6.0,1.0,1.0,0.0,0.9490552672743797,0.5408,0.4881896551724138,15.845,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955905248,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.3528123504052518,0.007937013196843614,0.0028002762811758968,256.0,2048.0,0.0,0.0,0.6970000000000001,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4D,B,0.738,0.7282338607544205,0.7199310731129553,0.476,248,121,118,13,30.502,14.818,0.664138888888889,0.9029850746268657,0.7676767676767676,0.19607843137254902,0.9212121212121213,8.032,6.0,1.0,1.946,0.0,0.9590285185575486,0.4161407741628036,0.5355985221674878,15.76,0.0,0.0,0.0,0.7383815065967714,0.6307571458343353,0.29147310380758046,0.6931379185491119,0.3333333333333333,0.95,0.010840108401084021,0.0,0.2663043478260869,0.508,0.738,0.20801878917614566,0.4639100721513935,0.09650201149555125,256.0,2048.0,0.0,0.0,0.6970000000000001,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12584,O4D,C,1.0,1.0,1.0,1.0,382,418,0,0,31.445,21.91125,0.7794660443722944,1.0,1.0,1.0,1.0,7.0275,6.0,1.29125,1.5275,0.0,0.9928074270486832,0.2978025322934092,0.5730140688494137,14.107253156565656,1.0,1.0,1.0,0.7395287958115183,0.5050790350459681,0.47371151631720804,0.5556550109806104,0.3333333333333333,0.95,0.24875000000000003,1.0,0.4962025316455696,0.74875,1.0,0.32091995079996377,0.7188957236638223,0.2307079802684982,256.0,2048.0,0.0,0.0,0.8398571428571429,0.37625,640.0,640.0,84.0,92.0,196.0,268.0,1.0
12584,O4D,C_style_shift,0.85625,0.8621103117505995,0.8547610740734309,0.7125,302,383,0,115,31.675,20.5075,0.6522500000000001,1.0,1.0,1.0,0.460093896713615,6.93125,6.0,1.255,1.60125,0.0,0.9484300227463245,0.1794030803567123,0.42072937192118226,15.195500000000003,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,84.0,92.0,196.0,268.0,1.0
12584,O4D,A_after_C,0.3275,0.34251215028581505,0.31254352506724425,-0.345,36,95,88,181,31.65,20.3475,0.5035,0.0,1.0,0.0,0.375,7.0575,6.0,1.22,1.5825,0.0,0.9442596817016602,0.1424331203412765,0.42068965517241375,15.716,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,84.0,92.0,196.0,268.0,1.0
12584,O4D,B_after_C,0.408,0.4109075169528207,0.40663288216049776,-0.184,90,114,125,171,31.714,21.16,0.5808,0.09701492537313433,0.23232323232323232,0.803921568627451,0.5212121212121212,6.88,6.0,1.268,1.576,0.0,0.9532126431465149,0.21937892478248905,0.45039852216748766,15.6088,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,84.0,92.0,196.0,268.0,1.0
12637,O1,A,1.0,1.0,1.0,1.0,204,196,0,0,32.0,24.195,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.0,0.97,0.0,0.0,0.0,0.5,1.0,0.2633046061055618,0.007937013196843614,0.0020898521334495536,0.0,0.0,0.0,0.0,0.2277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12637,O1,B,0.652,0.6543934799698384,0.6519498807828328,0.304,160,166,71,103,17.548,28.232,0.0,0.8775510204081632,0.30327868852459017,0.3076923076923077,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6543934799698384,0.6543934799698384,0.0,0.3407927943396122,0.0,0.97,0.0,0.0,0.0,0.5,0.652,0.15992622991237748,0.00688239685733826,0.0011006757821549029,0.0,0.0,0.0,0.0,0.2277,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12637,O1,C,0.48125,0.4807692307692308,0.4807429130009775,-0.0375,205,180,204,211,18.73625,31.51125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4807692307692308,0.037037037037037014,0.002133782450535082,0.0,0.97,0.0025974025974026572,0.0,0.0,0.50125,0.48125,0.10722428252598941,0.006225042187214297,0.0006674756822180689,0.0,0.0,0.0,0.0,0.2277,0.48125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12637,O1,C_style_shift,0.5325,0.5324908280676754,0.5324883122078052,0.065,211,215,186,188,19.64125,30.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
